,Title,Artist,Album,Popularity,Play Count,Track URL,Acousticness,Danceability,Loudness,Valence,Energy,Liveness,Tempo,Explicit,Instrumentalness,Duration (ms),Genres,Sub_Genre,Main Genre,Release Year
225,Whistle,Flo Rida,Wild Ones,82,10,https://open.spotify.com/track/3bC1ahPIYt1btJzSSEyyrF,0.0208,0.747,-5.746,0.739,0.937,0.29,103.976,False,0.0,224653,"dance pop, miami hip hop, pop, pop rap",miami hip hop,Hip-Hop,2012
226,International Love (feat. Chris Brown),Pitbull  & Chris Brown,Planet Pit (Deluxe Version),80,16,https://open.spotify.com/track/62zFEHfAYl5kdHYOivj4BC,0.0124,0.67,-3.035,0.648,0.855,0.335,120.05,False,0.0,227280,"dance pop, miami hip hop, pop",miami hip hop,Hip-Hop,2012
227,We Are Never Ever Getting Back Together,Taylor Swift,Red (Big Machine Radio Release Special),80,32,https://open.spotify.com/track/0VwNdo84DaVYLIkbVO86ND,0.00957,0.628,-5.911,0.75,0.676,0.121,85.984,False,2.65e-05,193147,pop,pop,Pop,2012
228,Ho Hey,The Lumineers,The Lumineers,80,11,https://open.spotify.com/track/0W4Kpfp1w2xkY3PrV714B7,0.794,0.685,-9.074,0.353,0.466,0.0915,79.936,False,2.06e-06,163133,"folk-pop, modern rock, neo mellow, stomp and holler",modern rock,Rock,2012
229,Take Care,Drake  & Rihanna,Take Care (Deluxe),79,19,https://open.spotify.com/track/124NFj84ppZ5pAxTuVQYCQ,0.0267,0.629,-10.358,0.299,0.515,0.0888,121.845,True,1.22e-05,277387,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",canadian pop,Pop,2012
230,Starships,Nicki Minaj,Pink Friday ... Roman Reloaded,79,19,https://open.spotify.com/track/1oHNvJVbFkexQc0BpQp7Y4,0.135,0.747,-2.457,0.751,0.716,0.251,125.008,True,0.0,210627,"hip pop, pop, queens hip hop, rap",pop,Pop,2012
231,Somebody That I Used To Know,Gotye  & Kimbra,Making Mirrors,79,12,https://open.spotify.com/track/4wCmqSrbyCgxEXROQE6vtV,0.591,0.864,-7.036,0.72,0.495,0.0992,129.062,False,0.000133,244973,australian pop,australian pop,Pop,2012
232,BURN IT DOWN,Linkin Park,LIVING THINGS,78,12,https://open.spotify.com/track/7oVEtyuv9NBmnytsCIsY5I,0.0143,0.585,-4.45,0.585,0.972,0.0707,110.006,False,0.0,230253,"alternative metal, nu metal, post-grunge, rap metal, rock",nu metal,Rock,2012
233,Good Feeling,Flo Rida,Wild Ones,81,10,https://open.spotify.com/track/2LEF1A8DOZ9wRYikWgVlZ8,0.0588,0.706,-4.444,0.684,0.89,0.306,128.011,False,0.00286,248133,"dance pop, miami hip hop, pop, pop rap",miami hip hop,Hip-Hop,2012
234,The Motto,Drake  & Lil Wayne,Take Care (Deluxe),78,19,https://open.spotify.com/track/4Kz4RdRCceaA9VgTqBhBfa,0.000107,0.766,-8.558,0.39,0.442,0.111,201.8,True,6.12e-05,181573,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",canadian pop,Pop,2012
235,Part Of Me,Katy Perry,Teenage Dream: The Complete Confection,78,19,https://open.spotify.com/track/1nZzRJbFvCEct3uzu04ZoL,0.000417,0.678,-4.63,0.769,0.918,0.0744,130.028,False,0.0,216160,pop,pop,Pop,2012
236,Troublemaker (feat. Flo Rida),Olly Murs  & Flo Rida,Right Place Right Time (Expanded Edition),78,24,https://open.spotify.com/track/6s8nHXTJVqFjXE4yVZPDHR,0.015,0.762,-3.689,0.965,0.863,0.125,106.012,False,0.0,185587,"dance pop, pop, talent show",pop,Pop,2012
237,Little Things,One Direction,Take Me Home (Expanded Edition),78,20,https://open.spotify.com/track/0TAmnCzOtqRfvA38DDLTjj,0.811,0.709,-11.856,0.53,0.22,0.175,110.076,False,0.0,219040,"boy band, pop, post-teen pop, talent show",pop,Pop,2012
238,Gangnam Style (강남스타일),PSY,Gangnam Style (강남스타일),77,1,https://open.spotify.com/track/03UrZgTINDqvnUMbbIMhql,0.00417,0.727,-2.871,0.749,0.937,0.091,132.067,False,0.0,219493,"k-rap, korean old school hip hop",korean old school hip hop,Hip-Hop,2012
239,"Gone, Gone, Gone",Phillip Phillips,The World From The Side Of The Moon,76,12,https://open.spotify.com/track/56sxN1yKg1dgOZXBcAHkJG,0.129,0.664,-5.961,0.501,0.642,0.114,118.002,False,0.0,209693,"folk-pop, neo mellow, pop rock",neo mellow,Rock,2012
240,Where Have You Been,Rihanna,Talk That Talk,76,11,https://open.spotify.com/track/3tyPOhuVnt5zd5kGfxbCyL,0.00201,0.719,-6.34,0.444,0.847,0.223,127.963,False,0.0204,242680,"barbadian pop, pop, urban contemporary",pop,Pop,2012
241,Primadonna,MARINA,Electra Heart (Deluxe),76,17,https://open.spotify.com/track/4sOX1nhpKwFWPvoMMExi3q,0.0884,0.66,-2.671,0.427,0.689,0.0922,127.98,False,0.0,221075,"metropopolis, pop, pov: indie, uk alternative pop",pop,Pop,2012
242,Breezeblocks,alt-J,An Awesome Wave,76,14,https://open.spotify.com/track/3n69hLUdIsSa1WlRmjMZlW,0.096,0.615,-7.299,0.293,0.658,0.205,150.093,False,0.000911,227080,"indie rock, indietronica, modern alternative rock, modern rock, rock",indietronica,Indie,2012
243,Payphone,Maroon 5  & Wiz Khalifa,Overexposed (Deluxe),75,15,https://open.spotify.com/track/4P0osvTXoSYZZC2n8IFH3c,0.0136,0.739,-4.828,0.523,0.756,0.37,110.028,True,0.0,231387,pop,pop,Pop,2012
244,Mercy,Kanye West  & Big Sean  & Pusha T  & 2 Chainz,Mercy,75,1,https://open.spotify.com/track/4qikXelSRKvoCqFcHLB2H2,0.0685,0.563,-9.381,0.426,0.496,0.173,139.993,True,5.8e-05,329320,"chicago rap, hip hop, rap",hip hop,Hip-Hop,2012
245,The One That Got Away,Katy Perry,Teenage Dream: The Complete Confection,75,19,https://open.spotify.com/track/3oL3XRtkP1WVbMxf7dtTdu,0.000802,0.687,-4.023,0.864,0.792,0.2,133.962,False,0.0,227333,pop,pop,Pop,2012
246,I Love It (feat. Charli XCX),Icona Pop  & Charli XCX,THIS IS... ICONA POP,74,11,https://open.spotify.com/track/6HZ9VeI5IRFCNQLXhpF4bq,0.00952,0.711,-2.671,0.824,0.906,0.153,125.916,True,1.64e-05,157153,"candy pop, dance pop, electropop, metropopolis, swedish electropop, swedish synthpop",dance pop,Pop,2012
247,Live While We're Young,One Direction,Take Me Home (Expanded Edition),77,20,https://open.spotify.com/track/6Vh03bkEfXqekWp7Y1UBRb,0.0542,0.663,-2.16,0.931,0.857,0.144,126.039,False,0.0,200213,"boy band, pop, post-teen pop, talent show",pop,Pop,2012
248,Home,Phillip Phillips,The World From The Side Of The Moon,74,12,https://open.spotify.com/track/1EAgPzRbK9YmdOESSMUm6P,0.0256,0.606,-6.04,0.322,0.826,0.117,121.04,False,1.56e-05,210173,"folk-pop, neo mellow, pop rock",neo mellow,Rock,2012
249,Latch,Disclosure  & Sam Smith,Settle (Deluxe),74,16,https://open.spotify.com/track/1DunhgeZSEgWiIYbHqXl0c,0.0178,0.729,-5.455,0.544,0.735,0.089,121.986,False,0.000193,255867,"edm, house, indietronica, uk dance",house,EDM,2012
250,One More Night,Maroon 5,Overexposed (Deluxe),75,15,https://open.spotify.com/track/4XNrMwGx1SqP01sqkGTDmo,0.0444,0.718,-3.453,0.613,0.82,0.0846,92.998,False,0.0,219467,pop,pop,Pop,2012
251,Princess of China,Coldplay  & Rihanna,Mylo Xyloto,74,14,https://open.spotify.com/track/4HXOBjwv2RnLpGG4xWOO6N,0.00385,0.42,-6.221,0.237,0.69,0.287,85.014,False,0.015,239216,"permanent wave, pop",pop,Pop,2012
252,212,Azealia Banks  & Lazy Jay,Broke with Expensive Taste,74,16,https://open.spotify.com/track/16EMONl2vH3rt9f4ehTG8g,0.0123,0.846,-5.735,0.622,0.772,0.0769,125.998,True,0.000106,204957,"escape room, hip house, lgbtq+ hip hop, trap queen",hip house,Hip-Hop,2012
253,Titanium (feat. Sia),David Guetta  & Sia,Nothing but the Beat 2.0,74,23,https://open.spotify.com/track/0lHAMNU8RGiIObScrsRgmP,0.0678,0.604,-3.673,0.301,0.788,0.127,126.06,False,0.153,245040,"big room, dance pop, edm, pop, pop dance",dance pop,Pop,2012
254,Bangarang (feat. Sirah),Skrillex  & Sirah,Bangarang EP,74,8,https://open.spotify.com/track/6VRhkROS2SZHGlp0pxndbJ,0.0145,0.716,-2.302,0.576,0.972,0.317,110.026,True,3.22e-05,215253,"brostep, complextro, edm, electro, pop dance",complextro,Rock,2012
255,Give Your Heart a Break,Demi Lovato,Unbroken,73,15,https://open.spotify.com/track/3sP3c86WFjOzHHnbhhZcLA,0.23,0.651,-3.218,0.569,0.695,0.144,123.008,False,0.0,205347,"pop, post-teen pop",post-teen pop,Pop,2012
256,On Top Of The World,Imagine Dragons,Night Visions (Deluxe),73,16,https://open.spotify.com/track/6KuHjfXHkfnIjdmcIvt9r0,0.0893,0.635,-5.589,0.761,0.926,0.0928,100.048,False,4.53e-06,189840,"modern rock, pop, rock",pop,Pop,2012
257,Some Nights,fun.,Some Nights,73,12,https://open.spotify.com/track/6t6oULCRS6hnI7rm0h5gwl,0.0178,0.672,-7.045,0.392,0.738,0.0927,107.938,True,6.75e-05,277040,"baroque pop, metropopolis",metropopolis,Pop,2012
258,I Won't Give Up,Jason Mraz,Love Is a Four Letter Word (Deluxe Edition),73,18,https://open.spotify.com/track/53QF56cjZA9RTuuMZDrSA6,0.694,0.483,-10.058,0.139,0.303,0.115,133.406,False,0.0,240166,"acoustic pop, dance pop, neo mellow, pop",dance pop,Pop,2012
259,How to Be a Heartbreaker,MARINA,Electra Heart (Deluxe),73,17,https://open.spotify.com/track/2sEk5R8ErGIFxbZ7rX6S2S,0.0142,0.69,-4.696,0.849,0.897,0.108,140.05,False,0.0,221493,"metropopolis, pop, pov: indie, uk alternative pop",pop,Pop,2012
260,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",73,17,https://open.spotify.com/track/5ujh1I7NZH5agbwf7Hp8Hc,0.123,0.716,-7.745,0.26,0.485,0.604,74.132,True,2.69e-05,313787,"conscious hip hop, hip hop, rap, west coast rap",hip hop,Hip-Hop,2012
261,Candy,Robbie Williams,Take The Crown (Deluxe Edition),72,13,https://open.spotify.com/track/5NlFXQ0si6U87gXs6hq81B,0.0368,0.715,-6.63,0.879,0.791,0.0694,116.043,False,0.0,201053,"dance rock, europop",europop,Pop,2012
262,Dirty Paws,Of Monsters and Men,My Head Is An Animal,72,12,https://open.spotify.com/track/5g7rJvWYVrloJZwKiShqlS,0.107,0.359,-7.06,0.133,0.649,0.0555,111.709,False,0.0124,278373,"folk-pop, metropopolis, modern rock, stomp and holler",metropopolis,Pop,2012
263,Hall of Fame (feat. will.i.am),The Script  & will.i.am,#3,72,10,https://open.spotify.com/track/1X1DWw2pcNZ8zSub3uhlNz,0.0654,0.421,-4.343,0.629,0.873,0.123,84.786,False,0.0,202533,"celtic rock, pop",pop,Pop,2012
264,Madness,Muse,The 2nd Law,72,13,https://open.spotify.com/track/0c4IEciLCDdXEhhKxj4ThA,0.127,0.502,-7.665,0.218,0.417,0.106,180.301,False,0.00419,281040,"modern rock, permanent wave, rock",permanent wave,Muse,2012
265,Wide Awake,Katy Perry,Teenage Dream: The Complete Confection,72,19,https://open.spotify.com/track/5JLv62qFIS1DR3zGEcApRt,0.0749,0.514,-5.099,0.575,0.683,0.392,159.814,False,2.64e-06,220947,pop,pop,Pop,2012
266,One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,Asaf Avidan  & The Mojos  & Wankelmut,One Day / Reckoning Song (Wankelmut Remix),72,3,https://open.spotify.com/track/68rcszAg5pbVaXVvR7LFNh,0.223,0.826,-6.329,0.534,0.668,0.167,118.99,False,6.92e-05,215187,"israeli pop, israeli rock",israeli rock,Rock,2012
267,Beneath Your Beautiful (feat. Emeli Sandé),Labrinth  & Emeli Sandé,Electronic Earth (Expanded Edition),72,15,https://open.spotify.com/track/2EcsgXlxz99UMDSPg5T8RF,0.227,0.561,-5.857,0.238,0.522,0.104,83.962,False,0.0,271813,"indie poptimism, pop",pop,Pop,2012
268,Video Games,Lana Del Rey,Born To Die – Paradise Edition (Special Version),72,24,https://open.spotify.com/track/3WD91HQDBIavSapet3ZpjG,0.808,0.39,-9.666,0.181,0.252,0.0887,122.053,False,0.0,281947,"art pop, pop",pop,Pop,2012
269,Chasing The Sun,The Wanted,The Wanted (Special Edition),72,10,https://open.spotify.com/track/4b4c0oH7PtrPsI86drzgFs,0.244,0.637,-6.209,0.68,0.732,0.498,128.108,False,0.0,198800,"boy band, dance pop, pop, post-teen pop",dance pop,Pop,2012
270,Adorn,Miguel,Kaleidoscope Dream,72,11,https://open.spotify.com/track/25cUhiAod71TIQSNicOaW3,0.0543,0.625,-5.693,0.235,0.576,0.187,179.063,False,4.07e-05,193147,r&b,r&b,R&B,2012
271,m.A.A.d city,Kendrick Lamar  & MC Eiht,"good kid, m.A.A.d city",72,13,https://open.spotify.com/track/439TlnnznSiBbQbgXiBqAd,0.0538,0.487,-6.815,0.217,0.729,0.44,91.048,True,4.07e-06,350120,"conscious hip hop, hip hop, rap, west coast rap",hip hop,Hip-Hop,2012
272,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,R.E.D. (Deluxe Edition),71,17,https://open.spotify.com/track/4kte3OcW800TPvOVgrLLj8,0.248,0.658,-6.628,0.248,0.677,0.368,124.91,False,0.0,251627,"dance pop, pop, r&b, urban contemporary",pop,Pop,2012
273,Million Voices - Radio Edit,Otto Knows,Million Voices,71,3,https://open.spotify.com/track/0MOiv7WTXCqvm89lVCf9C8,0.0022,0.582,-6.298,0.0694,0.894,0.0664,125.946,False,0.0223,192867,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house",edm,EDM,2012
274,It Will Rain,Bruno Mars,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),71,19,https://open.spotify.com/track/0RUGuh2uSNFJpGMSsD1F5C,0.337,0.576,-6.826,0.476,0.835,0.082,150.017,False,0.0,257720,"dance pop, pop",pop,Pop,2012
275,Battle Scars (with Guy Sebastian),Lupe Fiasco  & Guy Sebastian,"Food & Liquor II: The Great American Rap Album, Pt. 1",71,16,https://open.spotify.com/track/1hWYT0w2R0J19rlVkiez7X,0.186,0.517,-4.526,0.494,0.811,0.105,168.269,False,0.0,250320,"chicago rap, conscious hip hop, hip hop, political hip hop, pop rap, rap, southern hip hop",conscious hip hop,Hip-Hop,2012
276,Dance Again (feat. Pitbull),Jennifer Lopez  & Pitbull,Dance Again...The Hits,71,13,https://open.spotify.com/track/2xnoPV3NLescauc0ZJ1MDZ,0.0159,0.792,-5.236,0.714,0.856,0.0981,127.988,False,2.88e-06,237267,"dance pop, pop, urban contemporary",pop,Pop,2012
277,50 Ways to Say Goodbye,Train,California 37,71,11,https://open.spotify.com/track/2NniAhAtkRACaMeYt48xlD,0.000284,0.591,-2.664,0.736,0.935,0.142,140.043,False,0.000278,247947,"dance pop, neo mellow, pop, pop rock",neo mellow,Rock,2012
278,Ai Se Eu Te Pego - Ao Vivo,Michel Teló,Ai Se Eu Te Pego (Ao Vivo),70,1,https://open.spotify.com/track/2yd5ZA1q3w6jdE03eVrGHU,0.0251,0.645,-5.394,0.829,0.854,0.161,96.087,False,0.0,166439,"sertanejo, sertanejo universitario",sertanejo universitario,Pop,2012
279,Blow Me (One Last Kiss),P!nk,The Truth About Love,70,17,https://open.spotify.com/track/4k80K0b6KZ2QjAYkXON7q6,0.000145,0.597,-2.954,0.729,0.919,0.282,113.991,True,0.0,255587,"dance pop, pop",pop,Pop,2012
280,Stronger (What Doesn't Kill You),Kelly Clarkson,Stronger (Deluxe Version),70,17,https://open.spotify.com/track/6D60klaHqbCl9ySc8VcRss,0.046,0.562,-4.282,0.684,0.939,0.112,116.044,False,0.0,221947,"dance pop, pop, talent show",pop,Pop,2012
281,Scream,Usher,Looking 4 Myself (Expanded Edition),70,18,https://open.spotify.com/track/12eMQUn2GzfsfsQLH53M19,0.00117,0.616,-5.18,0.569,0.862,0.179,127.992,False,0.0,234693,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",contemporary r&b,R&B,2012
282,As Long As You Love Me,Justin Bieber  & Big Sean,Believe (Deluxe Edition),70,17,https://open.spotify.com/track/0pwYLVXVknPSGUQb39cePC,0.0811,0.571,-3.382,0.613,0.873,0.361,139.691,False,0.0,229467,"canadian pop, pop",pop,Pop,2012
283,Take a Walk,Passion Pit,Gossamer,70,12,https://open.spotify.com/track/4Sfa7hdVkqlM8UW5LsSY3F,0.0338,0.566,-5.526,0.445,0.755,0.315,101.006,False,0.0,264493,"indie rock, indietronica, modern rock, neo-synthpop, shimmer pop",indietronica,Indie,2012
284,It's Time,Imagine Dragons,Night Visions,70,12,https://open.spotify.com/track/6BtmXhTJMM9sBTHeYYASGz,0.0162,0.656,-4.748,0.86,0.884,0.145,105.009,False,0.0,237987,"modern rock, pop, rock",pop,Pop,2012
285,Rumour Has It,Adele,21,70,11,https://open.spotify.com/track/2A73XBDBQgmdXO8VsXPWIs,0.615,0.612,-5.014,0.574,0.749,0.167,120.052,False,0.0,223267,"british soul, pop, pop soul, uk pop",pop,Pop,2012
286,Domino,Jessie J,Who You Are (Platinum Edition),70,16,https://open.spotify.com/track/6MAdEUilV2p9RQUqE5bMAK,0.0115,0.757,-4.573,0.793,0.547,0.0445,126.977,False,0.0,231693,"dance pop, pop",pop,Pop,2012
287,Oblivion,Grimes,Visions,69,13,https://open.spotify.com/track/3LGsgpx4TfxhXbr07OFKqs,0.115,0.697,-8.838,0.486,0.529,0.0895,155.974,False,0.896,251267,"art pop, canadian electropop, grave wave, indietronica, metropopolis, neo-synthpop",canadian electropop,Electronic,2012
288,Let's Go (feat. Ne-Yo),Calvin Harris  & Ne-Yo,18 Months,69,15,https://open.spotify.com/track/4wkQmYpAaMe41Rc3sYZ7Vz,0.00777,0.71,-2.932,0.875,0.882,0.294,128.016,False,0.00771,232800,"dance pop, edm, electro house, house, pop, progressive house, uk dance",edm,EDM,2012
289,Wings,Little Mix,DNA (Expanded Edition),69,22,https://open.spotify.com/track/3180WDzph4WrS4sLSNcGfa,0.000758,0.742,-3.127,0.564,0.878,0.286,114.965,False,8.88e-05,221720,"girl group, pop, talent show, uk pop",pop,Pop,2012
290,Born To Die,Lana Del Rey,Born To Die – Paradise Edition (Special Version),69,24,https://open.spotify.com/track/5wEreUfwxZxWnEol61ulIi,0.2,0.393,-6.629,0.395,0.634,0.198,85.767,False,0.000166,286253,"art pop, pop",pop,Pop,2012
291,Not Over You,Gavin DeGraw,Sweeter,69,10,https://open.spotify.com/track/6j7hih15xG2cdYwIJnQXsq,0.255,0.63,-4.592,0.364,0.894,0.181,142.051,False,0.0,218520,"neo mellow, pop rock",pop rock,Rock,2012
292,Lights - Single Version,Ellie Goulding,Bright Lights (Lights Re-pack / Bonus Version),69,17,https://open.spotify.com/track/5aTsxlQlq0vIedDWZoqMWN,0.0297,0.682,-6.17,0.78,0.795,0.131,120.008,False,0.0391,210853,"indietronica, metropopolis, pop, uk pop",metropopolis,Pop,2012
293,Silhouettes - Original Radio Edit,Avicii,Silhouettes,69,1,https://open.spotify.com/track/06h3McKzmxS8Bx58USHiMq,0.155,0.605,-6.235,0.836,0.8,0.121,128.074,False,0.0562,211880,"edm, pop, pop dance",pop,Pop,2012
294,Sexy And I Know It,LMFAO,Sorry For Party Rocking (Deluxe Version),68,14,https://open.spotify.com/track/0obBFrPYkSoBJbvHfUIhkv,0.1,0.707,-4.225,0.795,0.861,0.191,130.021,False,0.0,199480,"dance pop, pop, pop rap",pop,Pop,2012
295,So Good,B.o.B,Strange Clouds,67,15,https://open.spotify.com/track/28GUjBGqZVcAV4PHSYzkj2,0.0403,0.66,-5.02,0.591,0.9,0.219,85.51,False,0.0,213253,"atl hip hop, dance pop, pop rap, rap, southern hip hop",dance pop,Pop,2012
296,We'll Be Coming Back (feat. Example),Calvin Harris  & Example,18 Months,67,15,https://open.spotify.com/track/7B1Dl3tXqySkB8OPEwVvSu,0.00131,0.596,-4.364,0.571,0.952,0.598,127.945,False,0.0,234360,"dance pop, edm, electro house, house, pop, progressive house, uk dance",edm,EDM,2012
297,Ride,Lana Del Rey,Born To Die – Paradise Edition (Special Version),68,24,https://open.spotify.com/track/0ZyfiFudK9Si2n2G9RkiWj,0.128,0.373,-5.52,0.189,0.686,0.383,93.763,True,1.96e-06,289080,"art pop, pop",pop,Pop,2012
298,Pound The Alarm,Nicki Minaj,Pink Friday ... Roman Reloaded (Deluxe),67,21,https://open.spotify.com/track/5kcE7pp02ezLZaUbbMv3Iq,0.0403,0.728,-3.686,0.591,0.858,0.0241,125.055,True,4.09e-06,205640,"hip pop, pop, queens hip hop, rap",pop,Pop,2012
299,Turn Up the Music,Chris Brown,Fortune (Expanded Edition),67,22,https://open.spotify.com/track/1RMRkCn07y2xtBip9DzwmC,0.000238,0.594,-5.792,0.643,0.841,0.156,129.925,False,2.22e-06,227973,"r&b, rap",rap,Hip-Hop,2012
300,Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),81,12,https://open.spotify.com/track/4rHZZAmHpZrA3iH5zx8frV,0.234,0.574,-6.664,0.512,0.512,0.0946,76.899,False,0.0,484147,"dance pop, pop",pop,Pop,2013
301,Blurred Lines,Robin Thicke  & T.I.  & Pharrell Williams,Blurred Lines,60,1,https://open.spotify.com/track/5PUvinSo4MNqW7vmomGRS7,0.00412,0.861,-7.707,0.881,0.504,0.0783,120.0,False,1.78e-05,263053,"dance pop, neo soul, pop rap, r&b, urban contemporary",neo soul,Hip-Hop,2013
302,Radioactive,Imagine Dragons,Night Visions,76,12,https://open.spotify.com/track/4G8gkOterJn0Ywt6uhqbhp,0.106,0.448,-3.686,0.236,0.784,0.668,136.245,False,0.000108,186813,"modern rock, pop, rock",pop,Pop,2013
303,Wake Me Up,Avicii,TRUE,89,10,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2,0.0038,0.532,-5.697,0.643,0.783,0.161,124.08,False,0.0012,247427,"edm, pop, pop dance",pop,Pop,2013
304,Another Love,Tom Odell,Long Way Down (Deluxe),93,15,https://open.spotify.com/track/3JvKfv6T31zO0ini8iNItO,0.695,0.445,-8.532,0.131,0.537,0.0944,122.769,True,1.65e-05,244360,chill pop,chill pop,Pop,2013
305,Sweater Weather,The Neighbourhood,I Love You.,92,11,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,0.0495,0.612,-2.81,0.398,0.807,0.101,124.053,False,0.0177,240400,"modern alternative rock, modern rock, pop, pov: indie",modern rock,Rock,2013
306,Do I Wanna Know?,Arctic Monkeys,AM,91,12,https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst,0.186,0.548,-7.596,0.405,0.532,0.217,85.03,False,0.000263,272394,"garage rock, modern rock, permanent wave, rock, sheffield indie",modern rock,Rock,2013
307,Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,91,10,https://open.spotify.com/track/3w3y8KPTfNeOKPiqUTakBh,0.049,0.726,-4.165,0.867,0.698,0.309,143.994,False,0.0,233478,"dance pop, pop",pop,Pop,2013
308,Safe And Sound,Capital Cities,In A Tidal Wave Of Mystery (Deluxe Edition),86,16,https://open.spotify.com/track/6Z8R6UsFuGXGtiIxiD8ISb,0.000176,0.655,-4.852,0.766,0.819,0.104,117.956,False,0.00374,192790,"metropopolis, modern rock",modern rock,Rock,2013
309,Just Give Me a Reason (feat. Nate Ruess),P!nk  & Nate Ruess,The Truth About Love,85,17,https://open.spotify.com/track/1mKXFLRA179hdOWQBwUk9e,0.346,0.778,-7.273,0.441,0.547,0.132,95.002,False,0.000302,242733,"dance pop, pop",pop,Pop,2013
310,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis  & Macklemore  & Ryan Lewis  & Ray Dalton,The Heist,85,15,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,0.0291,0.641,-4.457,0.847,0.922,0.0862,146.078,False,0.0,258343,"pop rap, seattle hip hop",seattle hip hop,Hip-Hop,2013
311,Love Me,Lil Wayne  & Drake  & Future,I Am Not A Human Being II (Deluxe),85,17,https://open.spotify.com/track/2XHzzp1j4IfTNp1FTn7YFg,0.0125,0.669,-6.476,0.496,0.634,0.0946,124.906,True,0.0,255053,"hip hop, new orleans rap, pop rap, rap, trap",new orleans rap,Hip-Hop,2013
312,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk  & Pharrell Williams  & Nile Rodgers,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],85,1,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,0.0426,0.794,-8.966,0.862,0.811,0.101,116.047,False,1.07e-06,248413,"electro, filter house, rock",filter house,Electronic,2013
313,Still into You,Paramore,Paramore,84,17,https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d,0.0098,0.602,-3.763,0.765,0.923,0.0561,136.01,False,0.0,216013,"candy pop, pixie, pop, pop emo, pop punk, rock",pixie,Punk Rock,2013
314,When I Was Your Man,Bruno Mars,Unorthodox Jukebox,90,10,https://open.spotify.com/track/0nJW01T7XtvILxQgC5J7Wh,0.932,0.612,-8.648,0.387,0.28,0.088,72.795,False,0.0,213827,"dance pop, pop",pop,Pop,2013
315,A Thousand Years,Christina Perri,A Thousand Years,84,1,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,0.309,0.421,-7.445,0.161,0.407,0.11,139.028,False,0.000961,285120,pop,pop,Pop,2013
316,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,90,12,https://open.spotify.com/track/086myS9r57YsLbJpU0TgK9,0.0483,0.691,-6.478,0.8,0.631,0.104,92.004,False,1.13e-05,161124,"garage rock, modern rock, permanent wave, rock, sheffield indie",modern rock,Rock,2013
317,Wrecking Ball,Miley Cyrus,Bangerz (Deluxe Version),83,16,https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE,0.407,0.53,-6.262,0.349,0.422,0.107,119.964,False,0.0,221360,pop,pop,Pop,2013
318,Royals,Lorde,Pure Heroine,83,10,https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3,0.121,0.674,-9.504,0.337,0.428,0.132,84.878,False,0.0,190185,"art pop, metropopolis, nz pop, pop",metropopolis,Pop,2013
319,Treasure,Bruno Mars,Unorthodox Jukebox,84,10,https://open.spotify.com/track/55h7vJchibLdUkxdlX3fK7,0.0412,0.874,-5.28,0.937,0.692,0.324,116.017,True,7.24e-05,178560,"dance pop, pop",pop,Pop,2013
320,Little Talks,Of Monsters and Men,My Head Is An Animal,83,12,https://open.spotify.com/track/2ihCaVdNZmnHZWt0fvAM7B,0.0206,0.457,-5.177,0.417,0.757,0.146,102.961,False,0.0,266600,"folk-pop, metropopolis, modern rock, stomp and holler",metropopolis,Pop,2013
321,All I Want,Kodaline,In A Perfect World (Expanded Edition),83,15,https://open.spotify.com/track/0NlGoUyOJSuSHmngoibVAs,0.174,0.188,-9.733,0.159,0.411,0.0843,187.376,False,0.153,305747,"irish pop, modern rock",modern rock,Rock,2013
322,I Knew You Were Trouble.,Taylor Swift,Red (Big Machine Radio Release Special),82,32,https://open.spotify.com/track/6FB3v4YcR57y4tXFcdxI1E,0.00454,0.622,-6.798,0.679,0.469,0.0335,77.019,False,2.25e-06,219720,pop,pop,Pop,2013
